ID;LOCATION;NAME;AREA
4648798;"40.941586;-74.09936499999999";Saint Leon Armenia Church;Manhattan
4683402;"40.715143;-74.04691299999999";Zeppelin Beer Hall;Manhattan
45809539;"40.757267;-73.83406000000001";Starbucks;Manhattan
3267518;"40.914296;-73.90807600000001";Mother Mary Statue;Manhattan
4635997;"40.634324;-73.940935";St Vincent's Church;Manhattan
4632413;"40.630211;-73.944683";Monument to Teamwork;Manhattan
4634107;"40.682596;-73.888262";Highland Park First Gate;Manhattan
4677256;"40.698734;-74.08066600000001";Cherry Blossom Mural;Manhattan
4672581;"40.713673;-73.934014";Smoke Stack;Manhattan
4678932;"40.749776;-73.936157";Clock Tower;Manhattan
4635953;"40.690997;-73.966234";St Luke's;Manhattan
3269022;"40.923653;-73.897983";St. Gregorios Church;Manhattan
3263871;"40.889265;-74.05180299999999";Mt Olive Baptist Church;Manhattan
1359374;"40.674498;-73.85903";Judge Angelo Graci Triangle;Manhattan
4676496;"40.840970999999996;-73.853183";Docendo Discimvs;Manhattan
4665257;"40.840683;-73.89810800000001";Crotona;Manhattan
4649706;"40.897149999999996;-74.126075";Hanaim Church;Manhattan
4675549;"40.713898;-73.871076";Holy Statue;Manhattan
4684006;"40.780779;-74.12798699999999";North Arlington Children's Centennial Park;Manhattan
24527986;"40.825826;-73.930594";The Home Of The Stars Glass Mural;Manhattan
4675557;"40.715776999999996;-73.872203";Saint Margarets Church;Manhattan
4671546;"40.793074;-74.02047900000001";North Bergen Post Office;Manhattan
564570;"40.865565999999994;-73.867419";Allerton Avenue;Manhattan
4633660;"40.689696;-73.904129";Girl With Flowers;Manhattan
4675232;"40.823744;-73.893922";Simpson Street Train Station;Manhattan
4662656;"40.746565;-73.91742699999999";The American Post;Manhattan
2823244;"40.954549;-73.797775";Church Dedication Stone c. 1969;Manhattan
4673101;"40.783986;-73.948001";Outdoor Waterfall;Manhattan
4634524;"40.631347;-74.038989";Shore Road Park 7th Street;Manhattan
4671539;"40.779582;-73.920213";Astoria Park Notice Board;Manhattan
4665647;"40.746803;-74.03308";Stay Puft Mural;Manhattan
4633346;"40.613001999999994;-74.002271";New Utrecht Athletics Mural;Manhattan
4667620;"40.791385999999996;-74.006961";Magical Rainbow;Manhattan
4630340;"40.681492;-74.116126";Bayonne Pantheon;Manhattan
45809511;"40.82327;-73.94283399999999";Starbucks;Manhattan
3637037;"40.855338999999994;-73.877313";Bronx Zoo Entrance Brass Gate;Manhattan
4683952;"40.817967;-73.85780600000001";Randall Ave Gazebo;Manhattan
2824693;"40.904002999999996;-73.836469";Red Metal Art Sculpture;Manhattan
2824614;"40.935582;-73.831354";Bronxville Village Hall;Manhattan
4672177;"40.699259;-73.93162699999999";Lizette Alcalde Pregnant Earth Mural;Manhattan
4683830;"40.722733;-73.857815";Congregation Talmudei Yeshivah Temple;Manhattan
4629351;"40.634657;-73.99629300000001";Jewish Religious Center;Manhattan
4668083;"40.711915999999995;-73.943833";The Art of Sound Waves;Manhattan
4675278;"40.786319;-73.954986";Crowned Man of Madison;Manhattan
3268409;"40.923875;-74.000164";Calvary Church;Manhattan
2823379;"40.926293;-73.79725800000001";Coutant Burial Ground;Manhattan
4666995;"40.771725;-73.917006";Loch Ness Monster of Astoria;Manhattan
2824711;"40.907573;-73.836851";The First Reformed Church;Manhattan
4629300;"40.627134999999996;-74.125596";Blessed Sacrament Church;Manhattan
3644334;"40.862081999999994;-73.88661900000001";Jesuit Statue;Manhattan
4629363;"40.631447;-73.995378";55 Street D Train;Manhattan
3264617;"40.951671;-74.05782500000001";Paramus;Manhattan
3263306;"40.906879;-74.052734";Borg's Woods Nature Preserve;Manhattan
4663251;"40.751173;-73.89170899999999";Lion at Jackson Heights;Manhattan
460185;"40.872827;-73.839063";Haffen Park;Manhattan
4671254;"40.710497000000004;-74.01800499999999";The Upper Room;Manhattan
3263486;"40.878531;-74.04306799999999";In Honor of the Huguenots on the Hackensack 1677;Manhattan
4630507;"40.649359;-73.99346100000001";Mausoleum Guarded by Lions;Manhattan
4632498;"40.668969;-73.92755299999999";Temple Of Blessings;Manhattan
4634356;"40.670536000000006;-74.112861";American Legion Post 19;Manhattan
4649947;"40.917851999999996;-74.077632";Sculpture at Nieman's;Manhattan
4635134;"40.635131;-74.013419";7th Ave Look/Slowdown Mural;Manhattan
4675553;"40.713148000000004;-73.873669";Dog Sculpture;Manhattan
4670433;"40.718508;-73.952596";Private Sonsire Triangle;Manhattan
